FEMALE,AGE,YRS_CLIMBING,START_AGE,PARENTS,HEIGHT,APEINDEX,WEIGHT,BMI,OCC_STUDY,OCC_PART,OCC_FULL,OCC_BOTH,OCC_NEITHER,C_NA,C_CSA,C_EU,C_AS,C_AF,C_OCE,TRAVEL,VACATIONS,INDOOR,OUTDOOR,INOUTDOOR,SPORT,BOULDER,BOUL_SPORT,OTHERSPORT,WHY_FUN,WHY_HEALTH,WHY_SOCIAL,WHY_COMP,WHY_PLACES,WHY_CHALLENGE,CLIMBDAYS,INDOORDAYS,TRAINDAYS,TRAINPCT,TOTALTRAIN,TRAINLENGTH,TRAIN_NA,TRAIN_COACH,TRAIN_BOOK,TRAIN_SELF,TRAIN_RANDOM,TRAIN_CLIMB,FAC_BOULDER,FAC_LEAD,FAC_TOP,FAC_AUTO,FAC_BOARDS,FAC_MOON,FAC_GYM,IN_NA,IN_OUT,IN_IN,FOCUS_FINGER,FOCUS_FOOT,FOCUS_CORE,FOCUS_END,FOCUS_POW,FOCUS_SEQ,FOCUS_DIFF,FOCUS_CARDIO,FOCUS_FLEX,FOCUS_EXPLO,SHOEFIT,DIET_NO,DIET_FISH,DIET_VEGETARIAN,DIET_VEGAN,DIET_OTHER,PREB_WARM,PREB_EASY,PREB_HARD,PRES_WARM,PRES_EASY,PRES_HARD,PROJ_ONSIGHT,PROJ_HOLDS,PROJ_REST,PROJ_TOP,ROUTEQTY,ATTEMPTS,BESTGO,PROJECTING,B_INFLASH,B_INREDP,B_OUTFLASH,B_OUTREDP,B_FLASHCONF,B_SENDCOF,B_AVG,B_INPOTENTIAL,B_OUTPOTENTIAL,S_FLASH,S_REDP,S_FLASHCONF,S_FINISHCONF,S_AVG,S_FPOTENTIAL,S_MPOTENTIAL,S_INCONSISTENCY
0.0,0.20930232558139536,0.03278688524590164,0.29069767441860467,1.0,0.5172413793103449,0.43478260869565216,0.45588235294117646,0.5019417475728156,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.1,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.42857142857142855,0.42857142857142855,0.0,0.375,0.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.3333333333333333,0.5,0.2727272727272727,0.3333333333333333,0.1111111111111111,0.18181818181818182,0.2222222222222222,0.2222222222222222,0.2372881355932203,0.16666666666666666,0.14285714285714285,0.5333333333333333,0.4444444444444444,0.4166666666666667,0.4117647058823529,0.45901639344262296,0.0,0.5,0.6
0.0,0.27906976744186046,0.2459016393442623,0.20930232558139536,0.0,0.29310344827586204,0.43478260869565216,0.47058823529411764,0.8334357388356832,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,1.0,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.14285714285714285,0.2857142857142857,0.0,0.4166666666666667,0.625,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13333333333333333,0.25,0.6666666666666666,1.0,0.45454545454545453,0.6666666666666666,0.4444444444444444,0.6363636363636364,0.3333333333333333,0.4444444444444444,0.5254237288135594,0.5,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0
1.0,0.4186046511627907,0.14754098360655737,0.4186046511627907,0.0,0.3103448275862069,0.43478260869565216,0.29411764705882354,0.4463047354864282,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.15,0.6666666666666666,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.14285714285714285,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.4444444444444444,0.0,0.17647058823529413,0.21311475409836064,0.75,0.0,0.4
0.0,0.23255813953488372,0.04918032786885246,0.3023255813953488,0.0,0.5172413793103449,0.4782608695652174,0.4117647058823529,0.4233009708737864,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.15,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.23333333333333334,0.5,0.0,0.5,0.36363636363636365,0.4166666666666667,0.3333333333333333,0.36363636363636365,0.3333333333333333,0.4444444444444444,0.3898305084745763,0.16666666666666666,0.14285714285714285,0.26666666666666666,0.3333333333333333,0.25,0.4117647058823529,0.32786885245901637,0.25,0.75,0.2
0.0,0.27906976744186046,0.18032786885245902,0.2558139534883721,0.0,0.27586206896551724,0.8260869565217391,0.14705882352941177,0.1818573862651453,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.6666666666666666,0.0,0.45454545454545453,0.75,0.4444444444444444,0.7272727272727273,0.3333333333333333,0.6666666666666666,0.5932203389830507,0.6666666666666666,0.5714285714285714,0.8,0.6666666666666666,0.75,0.6470588235294118,0.7213114754098361,0.0,0.5,0.6
0.0,0.37209302325581395,0.3114754098360656,0.2558139534883721,0.0,0.29310344827586204,0.43478260869565216,0.35294117647058826,0.5898069566349546,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.15,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.2857142857142857,0.14285714285714285,0.0,0.125,0.375,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1,0.25,0.3333333333333333,0.5,0.18181818181818182,0.3333333333333333,0.2222222222222222,0.2727272727272727,0.2222222222222222,0.2222222222222222,0.2542372881355932,0.3333333333333333,0.14285714285714285,0.2,0.3333333333333333,0.16666666666666666,0.4117647058823529,0.29508196721311475,0.375,0.75,0.2
0.0,0.2558139534883721,0.08196721311475409,0.3023255813953488,0.0,0.6551724137931034,0.5217391304347826,0.6029411764705882,0.5872160227137884,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.05,0.6666666666666666,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.42857142857142855,0.42857142857142855,0.0,0.625,0.625,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.2,1.0,0.5,0.0,0.36363636363636365,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.2372881355932203,0.0,0.0,0.5333333333333333,0.4444444444444444,0.3333333333333333,0.23529411764705882,0.39344262295081966,0.0,0.125,0.8
1.0,0.16279069767441862,0.08196721311475409,0.20930232558139536,0.0,0.29310344827586204,0.43478260869565216,0.17647058823529413,0.2243637833338613,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.05,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.2857142857142857,0.2857142857142857,0.0,0.25,0.375,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.25,0.3333333333333333,0.5,0.8181818181818182,0.8333333333333334,1.0,0.9090909090909091,0.8888888888888888,1.0,0.9322033898305083,0.16666666666666666,0.14285714285714285,0.2,0.3333333333333333,0.08333333333333333,0.11764705882352941,0.19672131147540983,0.375,0.125,0.4
0.0,0.7674418604651163,0.08196721311475409,0.813953488372093,0.0,0.6379310344827587,0.43478260869565216,0.4852941176470588,0.4137867464858616,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.05,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.14285714285714285,0.2857142857142857,0.0,0.25,0.375,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.26666666666666666,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2777777777777778,0.08333333333333333,0.17647058823529413,0.19672131147540983,0.25,0.375,0.4
1.0,0.27906976744186046,0.2459016393442623,0.20930232558139536,0.0,0.41379310344827586,0.43478260869565216,0.3382352941176471,0.40809023007746253,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.15,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5,0.2857142857142857,0.2857142857142857,0.0,0.4166666666666667,0.625,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.5,1.0,0.5,0.18181818181818182,0.25,0.2222222222222222,0.2727272727272727,0.2222222222222222,0.3333333333333333,0.2542372881355932,0.16666666666666666,0.14285714285714285,0.26666666666666666,0.5555555555555556,0.25,0.4117647058823529,0.39344262295081966,0.75,0.25,0.2
1.0,0.32558139534883723,0.09836065573770492,0.36046511627906974,0.0,0.20689655172413793,0.4782608695652174,0.20588235294117646,0.38834951456310707,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.3,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.8333333333333334,0.42857142857142855,0.42857142857142855,0.0,0.625,0.625,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.13333333333333333,0.5,0.3333333333333333,1.0,0.5454545454545454,0.5,0.3333333333333333,0.36363636363636365,0.3333333333333333,0.4444444444444444,0.44067796610169485,0.0,0.14285714285714285,0.6,0.7222222222222222,0.5,0.6470588235294118,0.639344262295082,0.5,0.375,0.6
0.0,0.5813953488372093,0.7704918032786885,0.13953488372093023,0.0,0.43103448275862066,0.43478260869565216,0.4411764705882353,0.5820804438280169,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.1,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.14285714285714285,0.14285714285714285,0.0,0.041666666666666664,0.125,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.5,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.5555555555555556,0.5,0.5294117647058824,0.5245901639344263,0.375,0.5,0.2
0.0,0.23255813953488372,0.21311475409836064,0.18604651162790697,0.0,0.3448275862068966,0.43478260869565216,0.4411764705882353,0.6979541102563247,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.5454545454545454,0.75,0.5555555555555556,0.7272727272727273,0.4444444444444444,0.5555555555555556,0.6271186440677967,0.5,0.42857142857142855,0.3333333333333333,0.6666666666666666,0.4166666666666667,0.6470588235294118,0.5409836065573771,0.875,0.5,0.0
0.0,0.11627906976744186,0.08196721311475409,0.16279069767441862,0.0,0.3448275862068966,0.5652173913043478,0.38235294117647056,0.5804011153290566,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.3,0.6666666666666666,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.42857142857142855,0.42857142857142855,0.0,0.625,0.625,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.13333333333333333,0.25,0.0,0.5,0.5454545454545454,0.6666666666666666,0.5555555555555556,0.6363636363636364,0.5555555555555556,0.7777777777777778,0.6440677966101693,0.3333333333333333,0.2857142857142857,0.7333333333333333,0.7777777777777778,0.8333333333333334,0.8823529411764706,0.819672131147541,0.375,0.75,0.2
1.0,0.2558139534883721,0.14754098360655737,0.2558139534883721,0.0,0.13793103448275862,0.43478260869565216,0.2647058823529412,0.6140415013152926,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5,0.2857142857142857,0.14285714285714285,0.0,0.20833333333333334,0.625,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.25,0.5,0.0,0.2727272727272727,0.4166666666666667,0.2222222222222222,0.2727272727272727,0.2222222222222222,0.4444444444444444,0.3220338983050847,0.3333333333333333,0.14285714285714285,0.4,0.3888888888888889,0.25,0.29411764705882354,0.3442622950819672,0.125,0.375,0.6
1.0,0.8372093023255814,0.4098360655737705,0.6511627906976745,0.0,0.1206896551724138,0.391304347826087,0.27941176470588236,0.6737152731141345,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.1,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.42857142857142855,0.14285714285714285,0.0,0.125,0.375,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.26666666666666666,0.5,0.6666666666666666,0.0,0.36363636363636365,0.4166666666666667,0.3333333333333333,0.36363636363636365,0.4444444444444444,0.4444444444444444,0.4067796610169491,0.16666666666666666,0.14285714285714285,0.7333333333333333,0.6666666666666666,0.75,0.5882352941176471,0.6885245901639344,0.125,0.375,0.4
1.0,0.37209302325581395,0.21311475409836064,0.32558139534883723,0.0,0.1896551724137931,0.6521739130434783,0.3088235294117647,0.6394859960979271,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.05,0.6666666666666666,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.23333333333333334,0.25,0.3333333333333333,0.5,0.18181818181818182,0.16666666666666666,0.2222222222222222,0.2727272727272727,0.2222222222222222,0.2222222222222222,0.22033898305084743,0.0,0.14285714285714285,0.4,0.5,0.4166666666666667,0.5294117647058824,0.47540983606557374,0.375,0.625,0.2
0.0,0.46511627906976744,0.4426229508196721,0.2558139534883721,0.0,0.5689655172413793,0.43478260869565216,0.4411764705882353,0.41605894646756925,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,0.0,0.3,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.5,0.3333333333333333,1.0,0.7272727272727273,0.8333333333333334,0.8888888888888888,1.0,0.6666666666666666,0.8888888888888888,0.8644067796610169,0.3333333333333333,0.42857142857142855,1.0,1.0,1.0,0.9411764705882353,1.0,0.375,0.375,0.6
0.0,0.20930232558139536,0.04918032786885246,0.27906976744186046,0.0,0.6551724137931034,0.8695652173913043,0.5,0.4190052169632622,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.05,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8333333333333334,0.7142857142857143,0.2857142857142857,0.0,0.25,0.375,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.5,0.0,0.6363636363636364,0.6666666666666666,0.1111111111111111,0.18181818181818182,0.6666666666666666,0.7777777777777778,0.5254237288135594,0.16666666666666666,0.14285714285714285,0.6,0.6111111111111112,0.75,0.7058823529411765,0.6721311475409836,0.25,0.75,0.0
0.0,0.16279069767441862,0.08196721311475409,0.20930232558139536,0.0,0.3103448275862069,0.43478260869565216,0.3235294117647059,0.5064890033683381,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.2857142857142857,0.14285714285714285,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,0.3333333333333333,0.5,0.18181818181818182,0.25,0.0,0.09090909090909091,0.1111111111111111,0.3333333333333333,0.1694915254237288,0.16666666666666666,0.14285714285714285,0.4666666666666667,0.4444444444444444,0.5833333333333334,0.47058823529411764,0.4918032786885246,0.125,0.625,0.0
1.0,0.09302325581395349,0.21311475409836064,0.046511627906976744,0.0,0.25862068965517243,0.43478260869565216,0.4117647058823529,0.762127898579797,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.2857142857142857,0.2857142857142857,0.0,0.08333333333333333,0.125,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.5,0.6666666666666666,1.0,0.09090909090909091,0.16666666666666666,0.0,0.0,0.0,0.2222222222222222,0.0847457627118644,0.16666666666666666,0.0,0.4,0.3888888888888889,0.25,0.35294117647058826,0.36065573770491804,0.125,0.5,0.6
0.0,0.2558139534883721,0.18032786885245902,0.23255813953488372,0.0,0.5,0.6956521739130435,0.4852941176470588,0.575809574080298,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.5714285714285714,0.42857142857142855,0.0,0.625,0.625,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.5,0.6666666666666666,0.0,0.5454545454545454,0.6666666666666666,0.6666666666666666,0.6363636363636364,0.5555555555555556,0.5555555555555556,0.6271186440677967,0.3333333333333333,0.14285714285714285,0.6,0.6111111111111112,0.5833333333333334,0.4117647058823529,0.5573770491803278,0.25,0.125,0.4
0.0,0.7906976744186046,0.01639344262295082,0.8837209302325582,0.0,0.5689655172413793,0.43478260869565216,0.7647058823529411,0.9740047956625089,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.2857142857142857,0.2857142857142857,0.0,0.25,0.375,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.2,0.5,0.0,0.5,0.2727272727272727,0.3333333333333333,0.2222222222222222,0.2727272727272727,0.2222222222222222,0.2222222222222222,0.27118644067796605,0.16666666666666666,0.14285714285714285,0.06666666666666667,0.16666666666666666,0.08333333333333333,0.17647058823529413,0.13114754098360656,0.25,0.625,0.0
1.0,0.27906976744186046,0.14754098360655737,0.27906976744186046,0.0,0.20689655172413793,0.4782608695652174,0.4411764705882353,0.9061488673139163,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.3333333333333333,0.2857142857142857,0.2857142857142857,0.0,0.25,0.375,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.5,0.0,0.5,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.36363636363636365,0.2222222222222222,0.2222222222222222,0.30508474576271183,0.16666666666666666,0.14285714285714285,0.4666666666666667,0.5,0.5,0.29411764705882354,0.4426229508196721,0.25,0.125,0.2
